"Name","Party","Votes","Seat","City","Year"
"","","",167,"Hyederabad",1988
"","","",167,"Hyederabad",1988
"","","",167,"Hyederabad",1988
"Aftab Ahmad Sheikh","Independent","",168,"Hyederabad",1988
"","","",168,"Hyederabad",1988
"","","",168,"Hyederabad",1988
"","","",168,"Hyederabad",1988
"","","",168,"Hyederabad",1988
"","","",168,"Hyederabad",1988
"","","",168,"Hyederabad",1988
"","","",168,"Hyederabad",1988
"Rashid Ahmad Khan","PPP","",169,"Hyederabad",1988
"","","",169,"Hyederabad",1988
"","","",169,"Hyederabad",1988
"","","",169,"Hyederabad",1988
"","","",169,"Hyederabad",1988
"","","",169,"Hyederabad",1988
"","","",169,"Hyederabad",1988
"Qazi Abdul Majeed Abid","PPP","50869",170,"Hyederabad",1988
"Meer Inayat Ali Khan Talpur","Independent","15287",170,"Hyederabad",1988
"Mir Mumtaz Ali Khan Talpur","Independent","2707",170,"Hyederabad",1988
"Syed MohsanShah","Independent","157",170,"Hyederabad",1988
"Mir MushtaqAli Khan Talpur","Independent","91",170,"Hyederabad",1988
"Bashir AhmadHalipora","Independent","34",170,"Hyederabad",1988
"Nawab AbdulGhani Talpur","Independent","19",170,"Hyederabad",1988
"","","",170,"Hyederabad",1988
"Makdoom Ghulam Muhammad Khalique uz zamam","PPP","61838",171,"Hyederabad",1988
"Syed Umeed Ali Shah","IJI","22381",171,"Hyederabad",1988
"Abdul Ghazni Khan","Independent","263",171,"Hyederabad",1988
"Syed Ali NawazShah","Independent","180",171,"Hyederabad",1988
"Abdullah Halepoto","PPP","",172,"Badin",1988
"","Independent","",172,"Badin",1988
"","Independent","",172,"Badin",1988
"","Independent","",172,"Badin",1988
"","Independent","",172,"Badin",1988
"Bashir Ahmad Halepoto","PPP","",173,"Badin",1988
"","Independent","",173,"Badin",1988
"","Independent","",173,"Badin",1988
"Syed Qurban Ali Shah","PPP","39471",174,"Tharparkar",1988
"Anees Ahmad Khan","Independent","30759",174,"Tharparkar",1988
"Pir Aftab Hussain ShahGillani","IJI","17523",174,"Tharparkar",1988
"GeneralBashir Khan","Independent","4001",174,"Tharparkar",1988
"Inamuddin","Independent","913",174,"Tharparkar",1988
"AshrafLiaquat Ali Khan","PAI","782",174,"Tharparkar",1988
"DoctorMasoom Ali","Independent","712",174,"Tharparkar",1988
"Haidar AliMulji","Independent","325",174,"Tharparkar",1988
"MuhammadUsman","Independent","299",174,"Tharparkar",1988
"ChaudharyMuhammad Aslam","Independent","129",174,"Tharparkar",1988
"FaqirMuhammad","Independent","108",174,"Tharparkar",1988
"MuhammadKhan Junejo","Independent","96",174,"Tharparkar",1988
"AbdulGhaffar Qureishi","Independent","93",174,"Tharparkar",1988
"QayoomShahid","Independent","76",174,"Tharparkar",1988
"Amir Bux","Independent","71",174,"Tharparkar",1988
"Mir AliNawaz","Independent","58",174,"Tharparkar",1988
"MuhammadAmin","Independent","49",174,"Tharparkar",1988
"Pir ShafqatHussain Shah","Independent","42",174,"Tharparkar",1988
"Ali Nawaz Shah","PPP","34323",175,"Tharparkar",1988
"Haji Khair MuhammadBhurgari","Independent","18418",175,"Tharparkar",1988
"Haji Muhammad Shafi","Independent","13147",175,"Tharparkar",1988
"NoorMuhammad","Independent","565",175,"Tharparkar",1988
"Mir Ali BuxTalpur (Retired)","Independent","435",175,"Tharparkar",1988
"Mir GhulamNabi (Retired)","Independent","435",175,"Tharparkar",1988
"Shabir Ahmad","Independent","369",175,"Tharparkar",1988
"Ghulam Khan","Independent","281",175,"Tharparkar",1988
"Pir AftabHussain Shah Jillani","Independent","249",175,"Tharparkar",1988
"Hussain AliShah","Independent","239",175,"Tharparkar",1988
"Mir BehramKhan Talpur","Independent","235",175,"Tharparkar",1988
"Ghulam Akbar","Independent","143",175,"Tharparkar",1988
"GhulamMustafa Khaskheli","Independent","53",175,"Tharparkar",1988
"Arbab Amir Hussain","Independent","41279",176,"Tharparkar",1988
"Gul Muhammad","PPP","38469",176,"Tharparkar",1988
"Jam Saqi","Independent","1752",176,"Tharparkar",1988
"Murad Ali","Independent","796",176,"Tharparkar",1988
"Haji GhulamMuahmamd","Independent","464",176,"Tharparkar",1988
"Malik Asad Sikandar Khan","PPP","61451",177,"Dadu",1988
"Rehmat Khan","Independent","9887",177,"Dadu",1988
"Syed Bachal Shah","Independent","1238",177,"Dadu",1988
"SyedMuhammad Yousif","Independent","495",177,"Dadu",1988
"Hussain ShahRashdi","Independent","220",177,"Dadu",1988
"Pir BukshKahskheli","Independent","86",177,"Dadu",1988
"Haji Muhammad Bux","PPP","63824",178,"Dadu",1988
"Liaqat Ali Khan","PNP","12232",178,"Dadu",1988
"Ashiq Hussain ( Retired )","IJI","252",178,"Dadu",1988
"Syed GhulamShah","Independent","192",178,"Dadu",1988
"Haji Zafar Ali Leghari","PPP","63179",179,"Dadu",1988
"Abdul Hamid Khan","PNP","17075",179,"Dadu",1988
"Muhammad Khan","Independent","3887",179,"Dadu",1988
"Pir Syed AliAkbar Shah","Independent","217",179,"Dadu",1988
"MuhammadAshraf","Independent","Retired",179,"Dadu",1988
"Pir Syed Ali Gohar Shah","Independent","52725",180,"Sanghar",1988
"Zahoor Alam Khan Rind","PPP","30257",180,"Sanghar",1988
"Muzaffar Khan","IJI","639",180,"Sanghar",1988
"Maulvi AbdulGhafor","JUI-F","423",180,"Sanghar",1988
"Shah Nawaz Junejo","PPP","49879",181,"Sanghar GE 1988",1988
"Muhammad Khan Junejo","IJI","30942",181,"Sanghar GE 1988",1988
"Muhammad Ayub Sheikh","Independent","24104",181,"Sanghar GE 1988",1988
"Molvi AbdulGhani","JUI-F","1047",181,"Sanghar GE 1988",1988
"Abdul SattarGhori","Independent","301",181,"Sanghar GE 1988",1988
"Roshan DinJunejo","Independent","266",181,"Sanghar GE 1988",1988
"Abdul AzizGhori","Independent","247",181,"Sanghar GE 1988",1988
"Abdul SalamThahim","Independent","185",181,"Sanghar GE 1988",1988
"Ghulam Hussain AliasBabu","PPP","53289",182,"Thatta",1988
"Rasool Bux Palijo","ANP","9813",182,"Thatta",1988
"Abdul Hameed Memon","Independent","1358",182,"Thatta",1988
"Munsib AliAnsari","Independent","227",182,"Thatta",1988
"Agha AkbarAli","Independent","144",182,"Thatta",1988
"MuhammadKhan Soomro","Independent","49",182,"Thatta",1988
"Ghulam Mustafa Shah","PPP","37332",183,"Thatta",1988
"Khan Muhammad","Independent","8181",183,"Thatta",1988
"Abdul Ghafoor Molvi","JUI-F","4464",183,"Thatta",1988
"Muhammad Arah","Independent","397",183,"Thatta",1988
"Syed Amir Haidar Kazmi","PPP","33606",184,"Karachi",1988
"Muhammad Amin Lakhani","Independent","33403",184,"Karachi",1988
"Ghulam Sarwar Malik","PPIS","29078",184,"Karachi",1988
"Haji Muhammad Sher Khan","ANP","12370",184,"Karachi",1988
"MuhammadAshraf","Independent","5015",184,"Karachi",1988
"Muhammad AzamKhan","Independent","1118",184,"Karachi",1988
"Sufi Ayaz KhanNiazi","PAI","611",184,"Karachi",1988
"MuhammadIshaque","Independent","544",184,"Karachi",1988
"Fateh SherKhan","Independent","497",184,"Karachi",1988
"Moulana AbdulRazzak Aziz","Independent","395",184,"Karachi",1988
"Syed Salim ul Haq","Independent","82310",185,"Karachi West",1988
"Muhammad Afaque Khan","PPP","18545",185,"Karachi West",1988
"Haji Ghulam Hussain","ANP","9366",185,"Karachi West",1988
"Azad BinHyder","IJI","8951",185,"Karachi West",1988
"Abdul RaziKhan","Independent","842",185,"Karachi West",1988
"Naeemul Haq","PAI","825",185,"Karachi West",1988
"SalehMuhammad","PMAI","399",185,"Karachi West",1988
"Syed AleemDin Ahmad","Independent","253",185,"Karachi West",1988
"Abdul MananShamse","Independent","134",185,"Karachi West",1988
"Sh. MuahmamdZaheer uddin Babar","Independent","88",185,"Karachi West",1988
"Kanwar Khalid Younis","Independent","87919",186,"Karachi",1988
"Professor Ghafoor Ahmad","IJI","22805",186,"Karachi",1988
"Syed Amir Haidar Kazmi","PPP","9798",186,"Karachi",1988
"Noor-ul-Huda","JUI-F","3065",186,"Karachi",1988
"MuhammadAsif Qasimi","Independent","496",186,"Karachi",1988
"Rana M G KPasha","PML-Q","356",186,"Karachi",1988
"MuhammadShahid","Independennt","107",186,"Karachi",1988
"Imran Farooq","Independent","93499",187,"Karachi Central",1988
"Muzaffar Ahmad Hashmi","IJI","12125",187,"Karachi Central",1988
"Shahid Iqbal","PPP","5895",187,"Karachi Central",1988
"Shah Faridul Haq","PAI","3375",187,"Karachi Central",1988
"Syed HashimAli","Independent","321",187,"Karachi Central",1988
"Arif HussainQasmi","Independent","123",187,"Karachi Central",1988
"Syed Muhammad Aslam","Independent","131012",188,"Karachi Central",1988
"Muhammad Usman Ramz","IJI","18257",188,"Karachi Central",1988
"Rafiuddin Burny","PPP","8267",188,"Karachi Central",1988
"Moulana JameelAhmad Naeemi","PAI","2342",188,"Karachi Central",1988
"Syed SaeedHassan","Independent","778",188,"Karachi Central",1988
"Benazir Bhutto","PPP","62046",189,"Karachi South",1988
"Jasmshed Ahmad Khan","IJI","10730",189,"Karachi South",1988
"Muhammad Rafique","Independent","6598",189,"Karachi South",1988
"MuhammadYounas Baloch","Independent","5360",189,"Karachi South",1988
"Zahidullah","PPIS","3048",189,"Karachi South",1988
"MuhammadYousaf","Independent","954",189,"Karachi South",1988
"HajiMuhammad Ramzan","Independent","874",189,"Karachi South",1988
"MuhammadMujeeb ur Rehman","PML-Q","342",189,"Karachi South",1988
"Tajuddin","Independent","195",189,"Karachi South",1988
"Muhammad Farooq Sattar","Independent","40716",190,"Bahawalnagar GE 1988",1988
"Habib","Independent","32082",190,"Bahawalnagar GE 1988",1988
"Muhammad Hussain","IJI","16028",190,"Bahawalnagar GE 1988",1988
"Moulana ShahAhmad Noorani Siddiqui","PAI","9885",190,"Bahawalnagar GE 1988",1988
"MuhammadSaleem","Independent","512",190,"Bahawalnagar GE 1988",1988
"MuhammadIlyas Siddiqui","Independent","199",190,"Bahawalnagar GE 1988",1988
"MuhammadHussain Dhanji","Independent","173",190,"Bahawalnagar GE 1988",1988
"Abdul Sattar","Independent","117",190,"Bahawalnagar GE 1988",1988
"Syed Tariq Mehmood","Independent","36746",191,"Karachi South",1988
"Ghulam Sarwar Malik","PPIS","28145",191,"Karachi South",1988
"Tariq Sohail","PPP","12734",191,"Karachi South",1988
"Shailj AbdulKhaliq Allahwala","IJI","4517",191,"Karachi South",1988
"KhanAmanullah Khan","PML-Q","1498",191,"Karachi South",1988
"Air Marshal(R) Muhammad Asghar Khan","PAI","1302",191,"Karachi South",1988
"Saleem Zia","Independent","324",191,"Karachi South",1988
"Feroz Ahmad","Independent","148",191,"Karachi South",1988
"Nafees AhmadSiddiqui","Independent","114",191,"Karachi South",1988
"Doctor AnwarAbbas Naqvi","Independent","103",191,"Karachi South",1988
"MuhammadYousif","Independent","79",191,"Karachi South",1988
"Mian Mujeebur Rehman","Independent","8",191,"Karachi South",1988
"Dr. Muhammad FarooqueSattar","Indpendent","57609",192,"Karachi East",1988
"Piyar Ali Alana","PPP","13791",192,"Karachi East",1988
"Zuhair Akram Nadeem","IJI","13015",192,"Karachi East",1988
"MuhammadAslam Nooruddin","Independent","4376",192,"Karachi East",1988
"TariqueSaeed","PAI","1485",192,"Karachi East",1988
"GhulamMurtaza Durrani","Independent","367",192,"Karachi East",1988
"WahajuddinChishti","Independent","194",192,"Karachi East",1988
"MuhammadHussain (Retired)","Independent","112",192,"Karachi East",1988
"Zafar AzizBajwa","Independent","89",192,"Karachi East",1988
"Ahtaram ulHaq Thanvi","Independent","47",192,"Karachi East",1988
"Abdul Sattar( Retired )","Independent","46",192,"Karachi East",1988
"Syed Muhammad ZakariyaKazmi","Independent","62038",193,"Karachi East",1988
"Syed Munawar Hassan","IJI","18039",193,"Karachi East",1988
"Abdul Hameed Khanzada","PPIS","13740",193,"Karachi East",1988
"Fateh YabAli Khan","PMKP","3070",193,"Karachi East",1988
"Mian AijazShafi","Independent","698",193,"Karachi East",1988
"Jawad AhmadSiddiqui","Independent","577",193,"Karachi East",1988
"Shamim Pasha","Independent","517",193,"Karachi East",1988
"Abdul RazzakRajwani (Retired)","Independent","334",193,"Karachi East",1988
"Khalid AhmadNainitalwala ( Retired )","Independent","293",193,"Karachi East",1988
"Syed LaiqAhmad","Independent","163",193,"Karachi East",1988
"DoctorMuhammad Ramzan Zia Rana","Independent","118",193,"Karachi East",1988
"S. M Aslam","Independent","45",193,"Karachi East",1988
"ZainulAabedin ( Retired )","Independent","43",193,"Karachi East",1988
"Syed Amin Ul Haq","Independent","59710",194,"Karachi East",1988
"","","",194,"Karachi East",1988
"","","",194,"Karachi East",1988
"","","",194,"Karachi East",1988
"","","",194,"Karachi East",1988
"Mahmood Hussain Hashmi","Independent","81097",195,"Karachi East",1988
"","","",195,"Karachi East",1988
"","","",195,"Karachi East",1988
"","","",195,"Karachi East",1988
"","","",195,"Karachi East",1988
"","","",195,"Karachi East",1988
"","","",195,"Karachi East",1988
"","","",195,"Karachi East",1988
"","","",195,"Karachi East",1988
"","","",195,"Karachi East",1988
"Waseem Ahmad","Indepdnent","73612",196,"Karachi East",1988
"Syed Sagheer Husain Jafri","PPP","32015",196,"Karachi East",1988
"Shahzada Tariq","PPIS","15063",196,"Karachi East",1988
"Syed Zaheer UlHussain JIllani","PAI","1019",196,"Karachi East",1988
"Syed Zakir Ali","Independent","342",196,"Karachi East",1988
"Haji MuhammadRamzan","Independent","273",196,"Karachi East",1988
"Shahar YarMirza","Independent","159",196,"Karachi East",1988
"Syed MuhammadAbne Hassan","Independent","132",196,"Karachi East",1988
"Hafiz Hussain Ahmad","JUI-F","23903",197,"Quetta",1988
"Fateh Muhammad MuhammadHasni","IJI","21421",197,"Quetta",1988
"Sardar Raza Muhammad Khan","PMAI","12649",197,"Quetta",1988
"Abdul Waheed","Independent","12475",197,"Quetta",1988
"YahyaBakhtiar","PPP","11931",197,"Quetta",1988
"Sardar AhmadNawaz Khan","PNP","11515",197,"Quetta",1988
"HajiMuhammad Musa","TNFJ","9082",197,"Quetta",1988
"DoctorInayatullah Khan","ANP","6356",197,"Quetta",1988
"Khudai Noor","PAI","1206",197,"Quetta",1988
"Ali AhmadKurd","BNA","665",197,"Quetta",1988
"Haji WaliMuhammad","Independent","592",197,"Quetta",1988
"Sardar NadirKhan","Independent","412",197,"Quetta",1988
"Mir MuhammadAkbar","Independent","280",197,"Quetta",1988
"NawabzadaAurungzaib Jogezai","Independent","139",197,"Quetta",1988
"Maulvi Abdul Ghani","JUI-F","24959",198,"Pishin",1988
"Doctor Kaleem Ullah","PMAI","19343",198,"Pishin",1988
"Muhammad Sarwar Khan","IJI","10543",198,"Pishin",1988
"Azizullah","ANP","5968",198,"Pishin",1988
"AminullahKhan","Independent","1761",198,"Pishin",1988
"Buismillah","PNP","632",198,"Pishin",1988
"Para DinKhan","PPP","565",198,"Pishin",1988
"MuhammadAhmad","Independent","460",198,"Pishin",1988
"MuhammadAkram Khan (Retired)","Independent","433",198,"Pishin",1988
"Malik AmirJan","Independent","411",198,"Pishin",1988
"Haji AbdulZahir","Independent","373",198,"Pishin",1988
"Mir Baz Muhammad Khan","PPP","11484",199,"Loralai",1988
"Sardar Muhammad Yaqoob KhanNasir","IJI","11003",199,"Loralai",1988
"Molvi Abdul Aziz","JUI-F","9326",199,"Loralai",1988
"Haji Tareen","Independent","4749",199,"Loralai",1988
"Abdullah Jan","Independent","1976",199,"Loralai",1988
"Abdul Rehman","ANP","1424",199,"Loralai",1988
"Molvi KhaliqDad","JUI-D","1273",199,"Loralai",1988
"Said Muhammad","Independent","1262",199,"Loralai",1988
"Qaisar Khan","MQM","282",199,"Loralai",1988
"SikandarHayyat Khan","Independent","272",199,"Loralai",1988
"Abdul Ghaffar","Independent","248",199,"Loralai",1988
"Muhammad Nawaz","PNP","246",199,"Loralai",1988
"Mohammad AliShaikh","Independent","20",199,"Loralai",1988
"HidayatullahKhan","Independent","14",199,"Loralai",1988
"Tahir HussainShah","Independent","10",199,"Loralai",1988
"Maulvi Muhammad KhanSherani","JUI-F","13307",200,"Zhob",1988
"Molvi Allad Dad","JUI-D","5224",200,"Zhob",1988
"Muhammad Usman Kakar","PMAI","3239",200,"Zhob",1988
"Wazir AhmadJogezai","IJI","2294",200,"Zhob",1988
"SheikhMuhammad Yar Khan","ANP","1430",200,"Zhob",1988
"Haji Allah Dad","Independent","1085",200,"Zhob",1988
"SardarHayatullah Khan","PPP","1077",200,"Zhob",1988
"Ahmad Yar KhanJogezai","Independent","627",200,"Zhob",1988
"Malik BazMuhammad Khan","Independent","599",200,"Zhob",1988
"Sardar QutabKhan","Independent","289",200,"Zhob",1988
"Haji NoorMuhammad Khan Sherani","PNP","178",200,"Zhob",1988
"Mian FarooqAhmad","Independent","27",200,"Zhob",1988
"Mir Khan Mahar","Independent","21",200,"Zhob",1988
"Ziauddin KhanChacher","Independent","19",200,"Zhob",1988
"Abdul BarifPitafi","Independent","16",200,"Zhob",1988
"Hazar KhanMahar","Independent","11",200,"Zhob",1988
" Arif Hussain","  Independent","  9",200,"Zhob",1988
"Mir Tariq Hussain Magsi","Independent","21625",201,"Kachhi",1988
"Doctor Abdul Hayee Baloch","BNA","12784",201,"Kachhi",1988
"Mir Muhammad Ismail Satakzai","PPP","3801",201,"Kachhi",1988
"Sardar DhaniBaksh Lashari","PNP","1947",201,"Kachhi",1988
"Shah NawazKurd","Independent","1502",201,"Kachhi",1988
"Haji MuhammadAyub Bangalzi","JUI-F","1367",201,"Kachhi",1988
"Malik MuhammadRamzan Baloch","Independent","413",201,"Kachhi",1988
"Mir Ilahi BuxMagsi","Independent","170",201,"Kachhi",1988
"Saleem Akbar Bugti","Independent","16945",202,"Sibi cum Kohlu cum Dera Bugti Cum Ziarat",1988
"Ghulam Qadir Bugti","Independent","7362",202,"Sibi cum Kohlu cum Dera Bugti Cum Ziarat",1988
"Abdul Rahim","PMAI","7322",202,"Sibi cum Kohlu cum Dera Bugti Cum Ziarat",1988
"Mir Nihalan","IJI","2304",202,"Sibi cum Kohlu cum Dera Bugti Cum Ziarat",1988
"Maula Dad","ANP","1387",202,"Sibi cum Kohlu cum Dera Bugti Cum Ziarat",1988
"Mir Zafar Ullah KhanJamali","IJI","50854",203,"Jaffarabad",1988
"Mir Nabi Bux Khan Khosa","Independent","17195",203,"Jaffarabad",1988
"Taj Muhammad","JUI-F","2134",203,"Jaffarabad",1988
"Haji ShahNawaz Khan","PPP","801",203,"Jaffarabad",1988
"Mir MuhammadAkbar Khan","Independent","760",203,"Jaffarabad",1988
"Jahangir Khan","Independent","492",203,"Jaffarabad",1988
"Moulvi Muhammad SiddiqueShah","JUI-F","19356",204,"Kalat / Kharan GE 1988",1988
"Malik Haji Abdus Samad","PNP","8127",204,"Kalat / Kharan GE 1988",1988
"Mobeen Khan","BNA","6165",204,"Kalat / Kharan GE 1988",1988
"Moulana HabibAhmad","PAI","5024",204,"Kalat / Kharan GE 1988",1988
"Haji NaseerAhmad","PPP","4484",204,"Kalat / Kharan GE 1988",1988
"PrinceMuhyuddin","IJI","2686",204,"Kalat / Kharan GE 1988",1988
"Sardar RasheedKhan","Independent","1612",204,"Kalat / Kharan GE 1988",1988
"Abdul Haq","Independent","424",204,"Kalat / Kharan GE 1988",1988
"Haji ShahSaleem","Independent","184",204,"Kalat / Kharan GE 1988",1988
"Mir Israrullah","Independent","264",204,"Kalat / Kharan GE 1988",1988
"Mir Muhammad Arif","BNA","15206",205,"Khuzdar",1988
"Mir Ghousa Bux Bizanjo","PNP","11805",205,"Khuzdar",1988
"Molvi Qamaruddin","JUI-F","8828",205,"Khuzdar",1988
"Mir Gohar Khan","Independent","4766",205,"Khuzdar",1988
"Abdul HamidAnsaei (Retired)","Independent","842",205,"Khuzdar",1988
"Saeed AhmadShah (Retired)","Indepdendent","472",205,"Khuzdar",1988
"Qari AbdurRasheed Muhammad Akbar","Independent","368",205,"Khuzdar",1988
"Khair Jan(Retired)","IJI","167",205,"Khuzdar",1988
"Ghulam Akbar Lasi","IJI","17423",206,"Lasbela Gawadar",1988
"Sher Jan","PNP","16756",206,"Lasbela Gawadar",1988
"Abdul Rahim Zafar","Independent","10145",206,"Lasbela Gawadar",1988
"MuhammadAkhtar","BNA","8334",206,"Lasbela Gawadar",1988
"Karim Bakhsh(Retired)","Independent","605",206,"Lasbela Gawadar",1988
"AmanullahGhichki","Independent","569",206,"Lasbela Gawadar",1988
"Nabi Bsksh","Independent","415",206,"Lasbela Gawadar",1988
"Manzoor Ahmad","BNA","16094",207,"Turbat cum Panjgur",1988
"Mir GhousBakhsh Bizanjo","PNP","12083",207,"Turbat cum Panjgur",1988
"AmanullahGhichki","PPP","8580",207,"Turbat cum Panjgur",1988
"Mir MuhammadAli Rind","IJI","6022",207,"Turbat cum Panjgur",1988
"Mir RasoolBux Durzada","Independent","1262",207,"Turbat cum Panjgur",1988
"WajaMuhammad Hussain (Retired )","Independent","179",207,"Turbat cum Panjgur",1988
